anio,mes,linea,linea-uri,linea-cdmx,same_as_wikidata_linea,estacion-uri,same_as_wikidata_estaciones,afluencia-media
2012,--07,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Zapata,https://wikidata.org/entity/Q6824782,28934.41935483871
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Bondojito,https://wikidata.org/entity/Q6824506,6861.580645161291
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Canal del Norte,https://wikidata.org/entity/Q6824521,8002.935483870968
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Candelaria,https://wikidata.org/entity/Q2936246,5688.451612903225
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Consulado,https://wikidata.org/entity/Q6824549,5575.290322580645
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Fray Servando,https://wikidata.org/entity/Q6824573,6435.935483870968
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Jamaica,https://wikidata.org/entity/Q3377006,6814.741935483871
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Martín Carrera,https://wikidata.org/entity/Q6824623,16018.741935483871
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Morelos,https://wikidata.org/entity/Q9035123,7746.064516129032
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Santa Anita,https://wikidata.org/entity/Q6824703,8725.806451612903
2012,--07,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Talismán,https://wikidata.org/entity/Q6824726,6670.451612903225
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Aragón,https://wikidata.org/entity/Q6824481,7651.870967741936
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Autobuses del Norte,https://wikidata.org/entity/Q6824496,25153.290322580644
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Consulado,https://wikidata.org/entity/Q6824549,5264.322580645161
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Eduardo Molina,https://wikidata.org/entity/Q6824560,7433.5161290322585
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Hangares,https://wikidata.org/entity/Q6824582,4901.1612903225805
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Instituto del Petróleo,https://wikidata.org/entity/Q6824591,5913.225806451613
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,La Raza,https://wikidata.org/entity/Q3429492,11021.322580645161
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Misterios,https://wikidata.org/entity/Q6824625,8187.548387096775
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Oceanía,https://wikidata.org/entity/Q522857,8364.290322580646
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Pantitlán,https://wikidata.org/entity/Q3352997,60247.0
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Politécnico,https://wikidata.org/entity/Q3431375,29105.774193548386
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Terminal Aérea,https://wikidata.org/entity/Q6824733,15287.064516129032
2012,--07,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Valle Gómez,https://wikidata.org/entity/Q9092402,4375.4838709677415
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Deportivo 18 de Marzo,https://wikidata.org/entity/Q3431319,4562.709677419355
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,El Rosario,https://wikidata.org/entity/Q3429496,34339.93548387097
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Ferrería/Arena Ciudad de México,https://wikidata.org/entity/Q619422,15787.58064516129
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Instituto del Petróleo,https://wikidata.org/entity/Q6824591,4993.580645161291
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,La Villa-Basílica,https://wikidata.org/entity/Q2836136,12711.838709677419
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Lindavista,https://wikidata.org/entity/Q6824614,16124.967741935483
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Martín Carrera,https://wikidata.org/entity/Q6824623,33177.41935483871
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Norte 45,https://wikidata.org/entity/Q6824650,5833.0
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Tezozómoc,https://wikidata.org/entity/Q6824734,8605.677419354839
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,UAM-Azcapotzalco,https://wikidata.org/entity/Q6824498,6730.677419354839
2012,--07,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Vallejo,https://wikidata.org/entity/Q6824762,6708.354838709677
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Aquiles Serdán,https://wikidata.org/entity/Q6824477,20221.290322580644
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Auditorio,https://wikidata.org/entity/Q6824492,30307.16129032258
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Barranca del Muerto,https://wikidata.org/entity/Q2885482,28077.032258064515
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Camarones,https://wikidata.org/entity/Q6824514,15759.838709677419
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Constituyentes,https://wikidata.org/entity/Q5944586,13023.354838709678
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,El Rosario,https://wikidata.org/entity/Q3429496,24572.387096774193
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Mixcoac,https://wikidata.org/entity/Q6824627,24361.129032258064
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Polanco,https://wikidata.org/entity/Q6824672,30300.032258064515
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Refinería,https://wikidata.org/entity/Q9067431,11011.935483870968
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,San Antonio,https://wikidata.org/entity/Q6824698,15579.483870967742
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,San Joaquín,https://wikidata.org/entity/Q6824700,15144.935483870968
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,San Pedro de los Pinos,https://wikidata.org/entity/Q5841189,10837.838709677419
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Tacuba,https://wikidata.org/entity/Q3356901,8385.90322580645
2012,--07,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Tacubaya,https://wikidata.org/entity/Q2744158,7562.4838709677415
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Aculco,https://wikidata.org/entity/Q6824471,9597.161290322581
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Apatlaco,https://wikidata.org/entity/Q6824476,12739.870967741936
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Atlalilco,https://wikidata.org/entity/Q6824487,18150.612903225807
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Bellas Artes,https://wikidata.org/entity/Q2541953,22475.064516129034
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Cerro de la Estrella,https://wikidata.org/entity/Q8344273,22593.935483870966
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Chabacano,https://wikidata.org/entity/Q3317707,6130.032258064516
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Constitución de 1917,https://wikidata.org/entity/Q6824546,65265.93548387097
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Coyuya,https://wikidata.org/entity/Q6824553,21602.8064516129
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Doctores,https://wikidata.org/entity/Q2837042,12922.870967741936
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Escuadrón 201,https://wikidata.org/entity/Q3431185,23481.709677419356
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Garibaldi/Lagunilla,https://wikidata.org/entity/Q1147620,51386.74193548387
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Iztacalco,https://wikidata.org/entity/Q3431125,15811.193548387097
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Iztapalapa,https://wikidata.org/entity/Q4204314,14116.129032258064
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,La Viga,https://wikidata.org/entity/Q9019049,8638.193548387097
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Obrera,https://wikidata.org/entity/Q6824651,18764.645161290322
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Salto del Agua,https://wikidata.org/entity/Q740243,13524.90322580645
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,San Juan de Letrán,https://wikidata.org/entity/Q5691609,18129.83870967742
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Santa Anita,https://wikidata.org/entity/Q6824703,10499.387096774193
2012,--07,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,UAM-I,https://wikidata.org/entity/Q6824756,31438.032258064515
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Centro Médico,https://wikidata.org/entity/Q5810513,11719.90322580645
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Chabacano,https://wikidata.org/entity/Q3317707,11551.451612903225
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Chilpancingo,https://wikidata.org/entity/Q3431073,25048.41935483871
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Ciudad Deportiva,https://wikidata.org/entity/Q6824544,23067.064516129034
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Jamaica,https://wikidata.org/entity/Q3377006,12542.161290322581
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Lázaro Cárdenas,https://wikidata.org/entity/Q6824617,16753.612903225807
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Mixiuhca,https://wikidata.org/entity/Q3431067,19277.25806451613
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Pantitlán,https://wikidata.org/entity/Q3352997,48639.87096774193
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Patriotismo,https://wikidata.org/entity/Q6824665,22805.225806451614
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Puebla,https://wikidata.org/entity/Q6824679,30332.935483870966
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Tacubaya,https://wikidata.org/entity/Q2744158,71021.87096774194
2012,--07,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Velódromo,https://wikidata.org/entity/Q6824767,10806.129032258064
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,3376.516129032258
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,9452.290322580646
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,10666.741935483871
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,42208.51612903226
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,6594.225806451613
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,4625.290322580645
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,71924.12903225806
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,3198.3870967741937
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,6314.5161290322585
2012,--07,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,14886.354838709678
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Bosque de Aragón,https://wikidata.org/entity/Q6824508,6635.612903225807
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Buenavista,https://wikidata.org/entity/Q3431142,50748.41935483871
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Ciudad Azteca,https://wikidata.org/entity/Q3431176,63480.16129032258
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Deportivo Oceanía,https://wikidata.org/entity/Q6824555,16906.935483870966
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Ecatepec,https://wikidata.org/entity/Q11681253,29542.387096774193
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Garibaldi/Lagunilla,https://wikidata.org/entity/Q1147620,8316.161290322581
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Guerrero,https://wikidata.org/entity/Q6824578,5898.354838709677
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Impulsora,https://wikidata.org/entity/Q6824590,28292.645161290322
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Lagunilla,https://wikidata.org/entity/Q6824610,22928.709677419356
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Morelos,https://wikidata.org/entity/Q9035123,4942.032258064516
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Múzquiz,https://wikidata.org/entity/Q6824638,36939.096774193546
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Nezahualcóyotl,https://wikidata.org/entity/Q6824646,24598.935483870966
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Oceanía,https://wikidata.org/entity/Q522857,10819.0
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Olímpica,https://wikidata.org/entity/Q6824654,20591.387096774193
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Plaza Aragón,https://wikidata.org/entity/Q6824670,20630.25806451613
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Ricardo Flores Magón,https://wikidata.org/entity/Q601519,6970.806451612903
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Río de los Remedios,https://wikidata.org/entity/Q6824695,19246.354838709678
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Romero Rubio,https://wikidata.org/entity/Q6824691,9440.677419354839
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,San Lázaro,https://wikidata.org/entity/Q3356984,16776.83870967742
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Tepito,https://wikidata.org/entity/Q5402969,22124.774193548386
2012,--07,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Villa de Aragón,https://wikidata.org/entity/Q6824768,11646.58064516129
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Balbuena,https://wikidata.org/entity/Q3356881,25103.2
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Balderas,https://wikidata.org/entity/Q3356947,17819.933333333334
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Boulevard Puerto Aéreo,https://wikidata.org/entity/Q2630441,46333.066666666666
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Candelaria,https://wikidata.org/entity/Q2936246,24080.133333333335
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Chapultepec,https://wikidata.org/entity/Q3357035,44716.86666666667
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Cuauhtémoc,https://wikidata.org/entity/Q3356912,21233.966666666667
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Gómez Farías,https://wikidata.org/entity/Q3356988,34169.26666666667
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Insurgentes,https://wikidata.org/entity/Q3301776,40333.7
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Isabel la Católica,https://wikidata.org/entity/Q3356870,24393.166666666668
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Juanacatlán,https://wikidata.org/entity/Q3356938,20081.866666666665
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Merced,https://wikidata.org/entity/Q3356980,38589.5
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Moctezuma,https://wikidata.org/entity/Q3357017,45434.8
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Observatorio,https://wikidata.org/entity/Q388460,63616.46666666667
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Pantitlán,https://wikidata.org/entity/Q3352997,49680.166666666664
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Pino Suárez,https://wikidata.org/entity/Q3357008,27007.8
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Salto del Agua,https://wikidata.org/entity/Q740243,26906.133333333335
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,San Lázaro,https://wikidata.org/entity/Q3356984,30907.0
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Sevilla,https://wikidata.org/entity/Q3356943,24064.466666666667
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Tacubaya,https://wikidata.org/entity/Q2744158,46329.76666666667
2012,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Zaragoza,https://wikidata.org/entity/Q3356989,47845.566666666666
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Allende,https://wikidata.org/entity/Q3287760,36662.76666666667
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Bellas Artes,https://wikidata.org/entity/Q2541953,19680.233333333334
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Chabacano,https://wikidata.org/entity/Q3317707,31978.666666666668
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Colegio Militar,https://wikidata.org/entity/Q3356873,17720.933333333334
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Cuatro Caminos,https://wikidata.org/entity/Q3356908,105861.8
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Cuitláhuac,https://wikidata.org/entity/Q3357029,24984.1
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Ermita,https://wikidata.org/entity/Q5256668,28565.433333333334
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,General Anaya,https://wikidata.org/entity/Q3356888,26860.266666666666
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Hidalgo,https://wikidata.org/entity/Q2541914,29351.533333333333
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Nativitas,https://wikidata.org/entity/Q3356904,18569.166666666668
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Normal,https://wikidata.org/entity/Q3356995,31247.533333333333
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Panteones,https://wikidata.org/entity/Q3357000,21845.133333333335
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Pino Suárez,https://wikidata.org/entity/Q3357008,25014.0
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Popotla,https://wikidata.org/entity/Q3356929,15788.5
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Portales,https://wikidata.org/entity/Q3356960,22832.066666666666
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Revolución,https://wikidata.org/entity/Q3357042,28080.133333333335
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,San Antonio Abad,https://wikidata.org/entity/Q3356897,30499.333333333332
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,San Cosme,https://wikidata.org/entity/Q3356972,24903.1
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Tacuba,https://wikidata.org/entity/Q3356901,33770.63333333333
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Tasqueña,https://wikidata.org/entity/Q3357320,116686.66666666667
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Viaducto,https://wikidata.org/entity/Q3357024,26169.566666666666
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Villa de Cortés,https://wikidata.org/entity/Q3356965,21039.2
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Xola,https://wikidata.org/entity/Q3356924,30849.066666666666
2012,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Zócalo/Tenochtitlan,https://wikidata.org/entity/Q3356920,42953.96666666667
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Balderas,https://wikidata.org/entity/Q3356947,16170.766666666666
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Centro Médico,https://wikidata.org/entity/Q5810513,19671.6
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Copilco,https://wikidata.org/entity/Q6824550,36245.96666666667
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Coyoacán,https://wikidata.org/entity/Q3366731,21387.166666666668
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Deportivo 18 de Marzo,https://wikidata.org/entity/Q3431319,39717.36666666667
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,División del Norte,https://wikidata.org/entity/Q6824558,19865.6
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Etiopía-Plaza de la Transparencia,https://wikidata.org/entity/Q3429486,20770.0
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Eugenia,https://wikidata.org/entity/Q6824568,20623.466666666667
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Guerrero,https://wikidata.org/entity/Q6824578,17532.133333333335
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Hidalgo,https://wikidata.org/entity/Q2541914,18106.566666666666
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Hospital General,https://wikidata.org/entity/Q6824588,22200.833333333332
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Indios Verdes,https://wikidata.org/entity/Q3431052,98875.1
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Juárez,https://wikidata.org/entity/Q6824601,17819.733333333334
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,La Raza,https://wikidata.org/entity/Q3429492,31590.666666666668
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Miguel Ángel de Quevedo,https://wikidata.org/entity/Q6824630,26300.7
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Niños Héroes / Poder Judicial CDMX,https://wikidata.org/entity/Q6824647,19102.6
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Potrero,https://wikidata.org/entity/Q6824678,25314.433333333334
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Tlatelolco,https://wikidata.org/entity/Q3431323,24825.533333333333
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Universidad,https://wikidata.org/entity/Q6824764,77434.96666666666
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Viveros / Derechos Humanos,https://wikidata.org/entity/Q7335651,27120.5
2012,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Zapata,https://wikidata.org/entity/Q6824782,29097.1
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Bondojito,https://wikidata.org/entity/Q6824506,6864.033333333334
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Canal del Norte,https://wikidata.org/entity/Q6824521,8086.3
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Candelaria,https://wikidata.org/entity/Q2936246,5532.733333333334
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Consulado,https://wikidata.org/entity/Q6824549,5472.966666666666
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Fray Servando,https://wikidata.org/entity/Q6824573,6589.0
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Jamaica,https://wikidata.org/entity/Q3377006,6894.0
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Martín Carrera,https://wikidata.org/entity/Q6824623,16031.4
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Morelos,https://wikidata.org/entity/Q9035123,7781.7
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Santa Anita,https://wikidata.org/entity/Q6824703,8007.966666666666
2012,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Talismán,https://wikidata.org/entity/Q6824726,6716.433333333333
2012,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Aragón,https://wikidata.org/entity/Q6824481,7696.6
2012,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Autobuses del Norte,https://wikidata.org/entity/Q6824496,20759.366666666665
2012,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Consulado,https://wikidata.org/entity/Q6824549,5386.1
2012,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Eduardo Molina,https://wikidata.org/entity/Q6824560,7671.133333333333
